Plataforma;Título;Tipo de Conteúdo;Ano de Lançamento;Nº Temporadas/Filmes na Saga;Nº de Episódios;Género;Produtor/Artista;Classificação IMDb;Classificação Etária (PEGI);Duração (minutos)
Spotify PT;Walk on By;Música;1964;NULL;NULL;jazz;Dionne Warwick;NULL;Livre;2.97
Spotify PT;Worrisome Heart;Música;2006;NULL;NULL;jazz;Melody Gardot;NULL;Livre;4.36
Spotify PT;What A Diff'rence A Day Made;Música;1959;NULL;NULL;jazz;Dinah Washington;NULL;Livre;2.53
Spotify PT;(What A) Wonderful World - Mono;Música;1960;NULL;NULL;jazz;Sam Cooke;NULL;Livre;2.15
Spotify PT;Wave;Música;1977;NULL;NULL;jazz;João Gilberto;NULL;Livre;4.7
Spotify PT;WILDFLOWER;Música;2024;NULL;NULL;jazz;The Cooltrane Quartet;NULL;Livre;3.42
Spotify PT;When I Fall In Love;Música;1957;NULL;NULL;jazz;Nat King Cole;NULL;Livre;3.18
Spotify PT;What Kinda Music;Música;2020;NULL;NULL;jazz;Tom Misch;NULL;Livre;3.84
Spotify PT;Don't Know Why;Música;2002;NULL;NULL;jazz;Norah Jones;NULL;Livre;3.1
Spotify PT;Ice Ice Baby;Música;2008;NULL;NULL;hip hop;Vanilla Ice;NULL;Livre;4.24
Spotify PT;Última Vez;Música;2024;NULL;NULL;hip hop;Hungria;NULL;18+;4.24
Spotify PT;Vocab - Refugees Hip Hop Remix;Música;2003;NULL;NULL;hip hop;Fugees;NULL;Livre;4.01
Spotify PT;Mais Brabo que Vovô;Música;2024;NULL;NULL;hip hop;Hungria;NULL;Livre;3.81
Spotify PT;HOP OUT THE VAN;Música;2023;NULL;NULL;hip hop;Offset;NULL;18+;2.0
Spotify PT;You Should've Known;Música;2019;NULL;NULL;hip hop;Hopsin;NULL;18+;3.24
Spotify PT;The Games You Play;Música;2007;NULL;NULL;hip hop;Wax Tailor;NULL;Livre;4.22
Spotify PT;Hope;Música;2022;NULL;NULL;hip hop;XXXTENTACION;NULL;18+;1.85
Spotify PT;Hopeless Romantic;Música;2017;NULL;NULL;hip hop;Meghan Trainor;NULL;Livre;4.09
Spotify PT;Hip Hop Police - Main;Música;2007;NULL;NULL;hip hop;Chamillionaire;NULL;18+;4.19
Spotify PT;Okok (Hibachi);Música;2019;NULL;NULL;hip hop;Jordan Ward;NULL;18+;2.22
Spotify PT;Look to the Sun;Música;2007;NULL;NULL;hip hop;Guru;NULL;Livre;3.45
Spotify PT;Hop Out Shoot;Música;2022;NULL;NULL;hip hop;Kodak Black;NULL;18+;2.97
Spotify PT;Hope We Meet Again (feat. Chris Brown);Música;2012;NULL;NULL;hip hop;Pitbull;NULL;Livre;3.68
Spotify PT;Louis Vuitton/Lost Hope;Música;2020;NULL;NULL;hip hop;M Huncho;NULL;18+;2.79
Spotify PT;Hip Hop ( Sou Eu E És Tu ) - Ao Vivo No CMPM;Música;2012;NULL;NULL;hip hop;Boss AC;NULL;Livre;4.34
Spotify PT;Vivrant Thing;Música;2018;NULL;NULL;hip hop;Q-Tip;NULL;Livre;3.18
Spotify PT;I Wonder If Heaven Got A Ghetto - Hip-Hop Version;Música;1997;NULL;NULL;hip hop;2Pac;NULL;18+;4.66
Spotify PT;peace;Música;2024;NULL;NULL;jazz;berlioz;NULL;Livre;3.65
Spotify PT;Para Machuchar Meu Coracao;Música;1964;NULL;NULL;jazz;Stan Getz;NULL;Livre;5.12
Spotify PT;Paris City Jazz;Música;2018;NULL;NULL;jazz;Bellaire;NULL;Livre;5.73
Spotify PT;Passin' Me By;Música;1992;NULL;NULL;jazz;The Pharcyde;NULL;Livre;5.06
Spotify PT;Petite fleur;Música;2013;NULL;NULL;jazz;Jill Barber;NULL;Livre;2.72
Spotify PT;Peaceful Life;Música;2016;NULL;NULL;jazz;Guts;NULL;Livre;4.1
Spotify PT;People From Ibiza;Música;2024;NULL;NULL;jazz;Stella Starlight Trio;NULL;Livre;2.86
Spotify PT;Por Las Buenas;Música;2007;NULL;NULL;jazz;Billo's Caracas Boys;NULL;Livre;2.59
Spotify PT;Prelude In E Minor;Música;1963;NULL;NULL;jazz;Gerry Mulligan Sextet;NULL;Livre;4.28
Spotify PT;Palpite Infeliz;Música;1991;NULL;NULL;jazz;João Gilberto;NULL;Livre;3.88
Spotify PT;Pata Pata - Stereo Version;Música;2017;NULL;NULL;jazz;Miriam Makeba;NULL;Livre;3.0
Spotify PT;Painting Silhouettes;Música;2014;NULL;NULL;jazz;Quantic;NULL;Livre;3.37
Spotify PT;Pra Que Discutir Com Madame?;Música;2004;NULL;NULL;jazz;João Gilberto;NULL;Livre;6.02
Spotify PT;I Put A Spell On You;Música;1965;NULL;NULL;jazz;Nina Simone;NULL;Livre;2.58
Spotify PT;Para Ti;Música;2020;NULL;NULL;jazz;Luísa Sobral;NULL;Livre;3.25
Spotify PT;The Princess;Música;2012;NULL;NULL;jazz;Parov Stelar;NULL;Livre;3.12
Spotify PT;Peaches;Música;2022;NULL;NULL;jazz;Eve St. Jones;NULL;Livre;3.33
Spotify PT;Preacherman;Música;2015;NULL;NULL;jazz;Melody Gardot;NULL;Livre;4.5
Spotify PT;Peaches;Música;2021;NULL;NULL;jazz;Nenei;NULL;18+;3.57
Spotify PT;Zombie;Música;1994;NULL;NULL;rock;The Cranberries;NULL;Livre;5.11
Spotify PT;The Zephyr Song;Música;2002;NULL;NULL;rock;Red Hot Chili Peppers;NULL;Livre;3.87
Spotify PT;ZITTI E BUONI;Música;2021;NULL;NULL;rock;Måneskin;NULL;18+;3.25
Spotify PT;The Kids Aren't Alright;Música;1998;NULL;NULL;rock;The Offspring;NULL;Livre;3.0
Spotify PT;The Reason;Música;2024;NULL;NULL;rock;Hoobastank;NULL;Livre;3.88
Spotify PT;The Kill;Música;2005;NULL;NULL;rock;Thirty Seconds To Mars;NULL;Livre;3.86
Spotify PT;Zóio De Lula;Música;1999;NULL;NULL;rock;Charlie Brown Jr.;NULL;Livre;4.2
Spotify PT;Zombie - Acoustic Version;Música;2017;NULL;NULL;rock;The Cranberries;NULL;Livre;4.03
Spotify PT;Zorro;Música;2010;NULL;NULL;rock;António Zambujo;NULL;Livre;3.26
Spotify PT;The Final Countdown;Música;1986;NULL;NULL;rock;Europe;NULL;Livre;5.17
Spotify PT;The Lady In Red;Música;1986;NULL;NULL;rock;Chris de Burgh;NULL;Livre;4.27
Spotify PT;"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""";Música;2018;NULL;NULL;rock;Imagine Dragons;NULL;Livre;3.52
Spotify PT;The Middle;Música;2001;NULL;NULL;rock;Jimmy Eat World;NULL;Livre;2.76
Spotify PT;The Beautiful People;Música;1996;NULL;NULL;rock;Marilyn Manson;NULL;18+;3.65
Spotify PT;Zero - Remastered 2012;Música;1995;NULL;NULL;rock;The Smashing Pumpkins;NULL;18+;2.67
Spotify PT;Every Breath You Take;Música;1983;NULL;NULL;rock;The Police;NULL;Livre;4.23
Spotify PT;Sweater Weather;Música;2013;NULL;NULL;rock;The Neighbourhood;NULL;Livre;4.01
Spotify PT;The Passenger;Música;1977;NULL;NULL;rock;Iggy Pop;NULL;Livre;4.72
Spotify PT;Zeig dich;Música;2019;NULL;NULL;rock;Rammstein;NULL;Livre;4.26
Spotify PT;The Day That Never Comes;Música;2008;NULL;NULL;rock;Metallica;NULL;Livre;7.94
Spotify PT;Yonaguni;Música;2021;NULL;NULL;trap;Bad Bunny;NULL;18+;3.45
Spotify PT;Yo No Soy Celoso;Música;2022;NULL;NULL;trap;Bad Bunny;NULL;18+;3.85
Spotify PT;Yo Te Esperaré;Música;2012;NULL;NULL;trap;Cali Y El Dandee;NULL;Livre;3.87
Spotify PT;You;Música;2007;NULL;NULL;trap;Lloyd;NULL;Livre;4.55
Spotify PT;Yandel 150;Música;2023;NULL;NULL;trap;Yandel;NULL;18+;3.6
Spotify PT;Yes Indeed;Música;2018;NULL;NULL;trap;Lil Baby;NULL;18+;2.37
Spotify PT;Yo sé;Música;2024;NULL;NULL;trap;Yan Block;NULL;18+;2.16
Spotify PT;Yo Perreo Sola;Música;2020;NULL;NULL;trap;Bad Bunny;NULL;18+;2.87
Spotify PT;Young Miko: Bzrp Music Sessions Vol. 58;Música;2024;NULL;NULL;trap;Bizarrap;NULL;Livre;3.12
Spotify PT;You;Música;2018;NULL;NULL;trap;Jacquees;NULL;18+;3.62
Spotify PT;Young Metro;Música;2024;NULL;NULL;trap;Future;NULL;18+;3.42
Spotify PT;Y.D.L.R.;Música;2021;NULL;NULL;trap;Tory Lanez;NULL;18+;2.43
Spotify PT;Freestyle;Música;2022;NULL;NULL;trap;KayBlack;NULL;18+;3.0
Spotify PT;You Know You Like It;Música;2014;NULL;NULL;trap;DJ Snake;NULL;Livre;4.12
Spotify PT;São Paulo;Música;2020;NULL;NULL;trap;Yuri NR5;NULL;Livre;3.89
Spotify PT;See You Again (feat. Charlie Puth);Música;2015;NULL;NULL;trap;Wiz Khalifa;NULL;Livre;3.83
Spotify PT;Ysl;Música;2019;NULL;NULL;trap;Yunk Vino;NULL;18+;2.2
Spotify PT;Yo no Soy Tu Marido;Música;2003;NULL;NULL;trap;Nicky Jam;NULL;Livre;3.36
Spotify PT;La Santa;Música;2020;NULL;NULL;trap;Bad Bunny;NULL;18+;3.44
Spotify PT;Knockin' On Heaven's Door;Música;1973;NULL;NULL;folk;Bob Dylan;NULL;Livre;2.5
Spotify PT;Keep Your Head Up;Música;2011;NULL;NULL;folk;Ben Howard;NULL;Livre;4.41
Spotify PT;Keep Me;Música;2020;NULL;NULL;folk;Novo Amor;NULL;Livre;3.24
Spotify PT;Kiss Me;Música;2023;NULL;NULL;folk;Dermot Kennedy;NULL;Livre;3.82
Spotify PT;Kokomo;Música;2003;NULL;NULL;folk;The Beach Boys;NULL;Livre;3.63
Spotify PT;King And Lionheart;Música;2012;NULL;NULL;folk;Of Monsters and Men;NULL;Livre;4.56
Spotify PT;Krystal;Música;2020;NULL;NULL;folk;Matt Maltese;NULL;Livre;3.67
Spotify PT;Keeping Me Alive;Música;2021;NULL;NULL;folk;Jonathan Roy;NULL;Livre;3.65
Spotify PT;Crystals;Música;2015;NULL;NULL;folk;Of Monsters and Men;NULL;Livre;4.06
Spotify PT;Baby I Love Your Way - Live;Música;1976;NULL;NULL;folk;Peter Frampton;NULL;Livre;4.68
Spotify PT;Pupila;Música;2019;NULL;NULL;folk;ANAVITÓRIA;NULL;Livre;3.37
Spotify PT;God Only Knows - Remastered 1996;Música;1966;NULL;NULL;folk;The Beach Boys;NULL;Livre;2.92
